0.37,0.15,0.11,10.01,0.02,-1.9,-36.0,35.0,-31.0
0.37,0.15,0.11,10.01,0.02,-1.9,-36.0,35.0,-31.0
0.37,0.13,0.13,10.0,0.0,-1.87,-36.0,35.0,-31.0
0.37,0.13,0.13,10.0,0.0,-1.87,-36.0,35.0,-31.0
0.37,0.13,0.13,10.0,0.0,-1.87,-36.0,35.0,-31.0
0.37,0.13,0.13,10.0,0.0,-1.87,-36.0,35.0,-31.0
0.37,0.13,0.13,10.0,0.0,-1.87,-36.0,35.0,-31.0
0.37,0.13,0.13,10.0,0.0,-1.87,-36.0,35.0,-31.0
0.37,0.16,0.11,10.02,0.01,-1.87,-36.0,35.0,-31.0
0.37,0.16,0.11,10.02,0.01,-1.87,-36.0,35.0,-31.0
0.37,0.16,0.11,10.02,0.01,-1.87,-36.0,35.0,-31.0
0.37,0.16,0.11,10.02,0.01,-1.87,-36.0,35.0,-31.0
0.37,0.16,0.11,10.02,0.01,-1.87,-36.0,35.0,-31.0
0.38,0.14,0.14,9.99,0.01,-1.83,-36.0,35.0,-31.0
0.38,0.14,0.14,9.99,0.01,-1.83,-36.0,35.0,-31.0
0.38,0.14,0.14,9.99,0.01,-1.83,-36.0,35.0,-31.0
0.38,0.14,0.14,9.99,0.01,-1.83,-36.0,35.0,-31.0
0.38,0.14,0.14,9.99,0.01,-1.83,-36.0,35.0,-31.0
0.37,0.14,0.13,10.02,-0.01,-1.88,-36.0,35.0,-31.0
0.37,0.14,0.13,10.02,-0.01,-1.88,-36.0,35.0,-31.0
0.37,0.14,0.13,10.02,-0.01,-1.88,-36.0,35.0,-31.0
